<<<<<<< HEAD
crsCode25721,semester56642,42233,
crsCode93776,semester97816,53965,
crsCode47757,semester76145,8905,
crsCode90479,semester11749,8302,
crsCode34578,semester59863,16536,
crsCode73617,semester78080,3083,
crsCode2958,semester93149,70654,
crsCode2188,semester93828,34163,
crsCode86565,semester19139,19690,
crsCode49479,semester27344,54783,
crsCode69143,semester57014,16006,
crsCode95926,semester48962,9223,
crsCode33899,semester87695,71674,
crsCode88535,semester87414,88334,
crsCode39866,semester53184,55697,
crsCode43407,semester50652,78154,
crsCode33779,semester45631,45838,
crsCode46003,semester2235,97418,
crsCode43640,semester51892,33257,
crsCode55051,semester76896,84472,
crsCode71772,semester1046,89494,
crsCode4055,semester48495,25106,
crsCode9818,semester23089,50574,
crsCode53381,semester82246,2918,
crsCode83461,semester79468,72300,
crsCode37151,semester55014,38355,
crsCode54296,semester74991,43122,
crsCode79418,semester14430,37799,
crsCode73898,semester82736,21928,
crsCode65983,semester48909,44760,
crsCode38222,semester77521,72891,
crsCode89081,semester76833,47086,
crsCode5472,semester85818,49361,
crsCode48357,semester54933,47993,
crsCode10038,semester94437,40779,
crsCode49131,semester80751,35988,
crsCode58986,semester76279,69544,
crsCode84516,semester53207,7692,
crsCode80431,semester64962,5614,
crsCode23448,semester59295,87646,
crsCode83559,semester81942,59944,
crsCode62160,semester64639,43567,
crsCode88344,semester3526,13205,
crsCode30653,semester26809,70794,
crsCode6526,semester5593,48165,
crsCode18388,semester82700,49193,
crsCode6493,semester15985,31773,
crsCode51368,semester30919,22092,
crsCode32127,semester31363,38606,
crsCode69069,semester62140,76837,
crsCode70300,semester45034,1544,
crsCode16277,semester33455,72158,
crsCode95074,semester44778,3537,
crsCode3872,semester66826,14112,
crsCode40239,semester18511,97410,
crsCode41570,semester79088,91340,
crsCode54482,semester37767,43041,
crsCode55112,semester50398,52766,
crsCode94572,semester35320,43383,
crsCode33779,semester71418,31613,
crsCode34729,semester83575,45907,
crsCode13261,semester23247,11586,
crsCode83382,semester44875,37692,
crsCode80959,semester64645,41022,
crsCode45425,semester41679,60159,
crsCode71521,semester5475,15081,
crsCode13189,semester14016,11107,
crsCode64386,semester4679,77710,
crsCode84991,semester52086,56543,
crsCode10758,semester78414,86412,
crsCode97745,semester43686,62934,
crsCode24239,semester80646,41631,
crsCode28916,semester78826,95092,
crsCode90913,semester11055,39465,
crsCode6326,semester19057,33967,
crsCode29404,semester95357,58208,
crsCode35259,semester44373,89265,
crsCode44763,semester14321,58995,
crsCode61826,semester90506,99653,
crsCode71086,semester60211,78903,
crsCode62311,semester13259,16545,
crsCode67766,semester99864,73020,
crsCode25131,semester29053,12109,
crsCode71086,semester18462,64007,
crsCode69143,semester63204,19081,
crsCode67479,semester68790,17806,
crsCode93904,semester97416,3438,
crsCode52505,semester82060,89722,
crsCode56449,semester45759,25200,
crsCode11486,semester89923,59210,
crsCode3996,semester552,50231,
crsCode30018,semester94404,48682,
crsCode1755,semester87356,68384,
crsCode51817,semester54898,60021,
crsCode25454,semester41129,43767,
crsCode83432,semester74481,90856,
crsCode17183,semester83133,91234,
crsCode9761,semester62184,41246,
crsCode37027,semester28719,54175,
crsCode16207,semester5149,88757,
crsCode20298,semester95240,74912,
crsCode76177,semester19540,19743,
crsCode47869,semester68674,87114,
crsCode68360,semester89918,28483,
crsCode30550,semester2126,67248,
crsCode97144,semester67989,20385,
crsCode43610,semester95411,2021,
crsCode76756,semester83681,99287,
crsCode8060,semester3173,31541,
crsCode89359,semester95412,79770,
crsCode43355,semester20432,81529,
crsCode59035,semester71025,324,
crsCode57980,semester39002,52192,
crsCode89638,semester8273,65599,
crsCode16531,semester16739,50231,
crsCode52153,semester71432,22004,
crsCode3525,semester4095,97530,
crsCode94572,semester19529,77695,
crsCode25025,semester36613,33882,
crsCode58598,semester34138,81591,
crsCode21050,semester67757,93801,
crsCode55355,semester25020,91798,
crsCode88889,semester91000,72233,
crsCode92981,semester30790,11789,
crsCode15719,semester73450,33036,
crsCode40656,semester32035,47228,
crsCode54984,semester46362,80597,
crsCode11554,semester74913,71194,
crsCode15416,semester49170,1504,
crsCode36111,semester61973,58819,
crsCode28449,semester45949,19666,
crsCode34281,semester34056,88842,
crsCode36564,semester19514,45553,
crsCode9144,semester5566,15410,
crsCode84564,semester10108,32865,
crsCode61186,semester22923,34479,
crsCode52445,semester36281,22062,
crsCode12629,semester19395,74637,
crsCode61756,semester77551,57112,
crsCode3080,semester73657,46776,
crsCode43407,semester36744,68769,
crsCode20499,semester65533,84871,
crsCode67589,semester72102,13642,
crsCode11343,semester90515,56092,
crsCode56877,semester94128,98207,
crsCode19892,semester59865,7323,
crsCode69098,semester6459,17183,
crsCode53020,semester50553,65236,
crsCode78792,semester31884,79883,
crsCode68831,semester46801,28065,
crsCode75606,semester7882,11998,
crsCode16419,semester7187,20585,
crsCode31840,semester86860,87372,
crsCode20141,semester52562,85382,
crsCode86724,semester31524,43334,
crsCode44984,semester230,69380,
crsCode74457,semester82464,72528,
crsCode19956,semester20626,36507,
crsCode22796,semester91305,5246,
crsCode72671,semester42491,78568,
crsCode11376,semester510,74535,
crsCode34194,semester36340,10455,
crsCode71778,semester65435,59618,
crsCode27743,semester3669,8408,
crsCode42881,semester17540,36860,
crsCode87012,semester16867,24857,
crsCode32084,semester44566,91595,
crsCode6153,semester35703,40747,
crsCode34123,semester88799,34186,
crsCode29220,semester2192,85966,
crsCode53080,semester4037,38081,
crsCode7956,semester59000,24558,
crsCode11599,semester18741,7460,
crsCode82204,semester15185,53934,
crsCode25174,semester47352,30082,
crsCode39684,semester2956,80970,
crsCode64408,semester39142,94911,
crsCode86340,semester13599,610,
crsCode35114,semester74425,20237,
crsCode10937,semester88,26140,
crsCode22488,semester70645,98457,
crsCode60281,semester86611,91546,
crsCode1167,semester32933,83681,
crsCode42573,semester49754,77508,
crsCode43280,semester70125,91970,
crsCode72370,semester23909,74478,
crsCode55144,semester82495,58984,
crsCode4399,semester2267,49628,
crsCode72087,semester25383,80655,
crsCode50427,semester57929,32380,
crsCode12033,semester80072,22805,
crsCode2450,semester20730,21340,
crsCode38202,semester87248,54139,
crsCode11684,semester79280,76491,
crsCode73081,semester7923,31831,
crsCode37306,semester40958,72543,
crsCode30252,semester68560,73399,
crsCode8398,semester26976,75515,
crsCode99617,semester81085,22128,
crsCode34661,semester10816,81964,
crsCode83863,semester38446,80705,
crsCode57134,semester34680,92634,
crsCode81956,semester46529,19644,
crsCode43968,semester12699,12872,
crsCode5594,semester59223,77695,
crsCode1911,semester46315,39923,
crsCode26371,semester62929,9728,
crsCode12733,semester29977,92880,
crsCode95637,semester88774,66656,
crsCode9054,semester6079,93380,
crsCode82397,semester98727,79023,
crsCode88842,semester77410,37274,
crsCode31155,semester93511,72632,
crsCode68316,semester76298,22905,
crsCode34997,semester22595,49298,
crsCode61891,semester84460,68959,
crsCode16851,semester55932,26297,
crsCode77776,semester59472,9223,
crsCode76685,semester99127,65146,
crsCode97570,semester28802,52287,
crsCode28084,semester66313,26736,
crsCode9151,semester56549,70794,
crsCode76360,semester55078,99932,
crsCode89500,semester77083,93572,
crsCode57367,semester53875,90831,
crsCode41174,semester71587,26934,
crsCode47156,semester37395,39630,
crsCode83869,semester78560,24083,
crsCode90309,semester13035,68647,
crsCode55879,semester95952,66043,
crsCode80874,semester48284,74009,
crsCode66632,semester31201,2571,
crsCode26526,semester94609,86180,
crsCode89186,semester64118,58723,
crsCode31627,semester14095,79527,
crsCode59012,semester57725,90676,
crsCode46285,semester77276,85960,
crsCode42168,semester82919,44373,
crsCode77607,semester54205,52598,
crsCode25639,semester91892,30208,
crsCode24329,semester53566,36429,
crsCode5006,semester77332,32899,
crsCode58281,semester65203,17767,
crsCode53106,semester26739,77677,
crsCode30102,semester16525,51157,
crsCode97609,semester94098,70187,
crsCode53001,semester33935,24670,
crsCode22286,semester31587,36304,
crsCode12816,semester84806,60691,
crsCode49774,semester48753,81903,
crsCode98403,semester9975,77850,
crsCode45116,semester22135,47509,
crsCode72689,semester45651,8644,
crsCode62160,semester94785,91455,
crsCode22967,semester96236,59899,
crsCode38533,semester89624,71003,
crsCode36377,semester28915,31831,
crsCode71480,semester41930,48455,
crsCode60330,semester69733,74492,
crsCode45216,semester94807,27104,
crsCode37306,semester35840,79381,
crsCode88085,semester57930,4125,
crsCode58931,semester21292,30617,
crsCode66721,semester76690,86083,
crsCode96238,semester57378,56594,
crsCode76115,semester93243,24851,
crsCode76389,semester12581,41154,
crsCode31150,semester42322,31079,
crsCode82499,semester61869,47798,
crsCode58251,semester43513,39920,
crsCode2097,semester83741,86113,
crsCode94320,semester85171,74324,
crsCode94976,semester55097,74870,
crsCode4273,semester394,36126,
crsCode45934,semester53235,8972,
crsCode24995,semester73836,58726,
crsCode14232,semester65628,44332,
crsCode45923,semester95945,3095,
crsCode45868,semester35082,72127,
crsCode6423,semester33864,47084,
crsCode35092,semester20661,98988,
crsCode30275,semester25682,35542,
crsCode98237,semester9793,13618,
crsCode62844,semester25333,64595,
crsCode50246,semester68028,16259,
crsCode27467,semester96207,28854,
crsCode49441,semester8879,58443,
crsCode96983,semester66588,90122,
crsCode31633,semester12738,32839,
crsCode98045,semester60535,996,
crsCode84316,semester92326,50212,
crsCode26349,semester80357,42017,
crsCode57796,semester91459,19615,
crsCode82620,semester41451,99383,
crsCode77802,semester36115,43919,
crsCode92706,semester910,34844,
crsCode51168,semester86697,43148,
crsCode60774,semester51229,58868,
crsCode60289,semester24393,38185,
crsCode26229,semester51493,72077,
crsCode37416,semester91524,15580,
crsCode29036,semester20198,33066,
crsCode87097,semester33172,18648,
crsCode81902,semester26607,32330,
crsCode22811,semester96687,67902,
crsCode48909,semester24975,59407,
crsCode60334,semester16079,5754,
crsCode55061,semester54362,76290,
crsCode29246,semester63848,10996,
crsCode79146,semester61772,3844,
crsCode61777,semester21108,57160,
crsCode82110,semester2089,73367,
crsCode36816,semester31767,88158,
crsCode64237,semester25882,25040,
crsCode67464,semester23034,68120,
crsCode50505,semester26273,72751,
crsCode60193,semester1493,30746,
crsCode58935,semester77020,78016,
crsCode17591,semester53830,8769,
crsCode63478,semester69147,73924,
crsCode60540,semester22096,93658,
crsCode23376,semester82267,94015,
crsCode93376,semester65313,56204,
crsCode37973,semester25294,39561,
crsCode40387,semester40340,86296,
crsCode45461,semester73185,94096,
crsCode54421,semester93553,17819,
crsCode92197,semester55232,52528,
crsCode86477,semester77676,36619,
crsCode69509,semester94617,2028,
crsCode18833,semester5196,12302,
crsCode12763,semester60562,6811,
crsCode83920,semester11534,69539,
crsCode37708,semester40110,90424,
crsCode14606,semester28015,88297,
crsCode96836,semester73838,63589,
crsCode22215,semester6365,95703,
crsCode58035,semester58598,79629,
crsCode71590,semester73364,11789,
crsCode26169,semester32853,37349,
crsCode45625,semester40689,57928,
crsCode21473,semester96099,16568,
crsCode71922,semester70185,99589,
crsCode1287,semester35633,54531,
crsCode79413,semester68537,91833,
crsCode86995,semester49711,65845,
crsCode73722,semester52579,34542,
crsCode86912,semester9245,2498,
crsCode61917,semester41382,12734,
crsCode76301,semester46977,72401,
crsCode31315,semester68669,81622,
crsCode66014,semester69782,62494,
crsCode38598,semester98555,93506,
crsCode90485,semester99037,39221,
crsCode28498,semester42794,37513,
crsCode33440,semester68599,93164,
crsCode7183,semester51899,81510,
crsCode59643,semester91787,47128,
crsCode14610,semester73455,81667,
crsCode5920,semester5679,55643,
crsCode79422,semester41656,66698,
crsCode58434,semester50058,16642,
crsCode74842,semester33387,28157,
crsCode72671,semester39106,8917,
crsCode78222,semester80709,36485,
crsCode56235,semester34065,18839,
crsCode7729,semester50870,12636,
crsCode35633,semester90365,91947,
crsCode58680,semester17070,28536,
crsCode75157,semester99383,83537,
crsCode4111,semester25533,58427,
crsCode70485,semester78161,79861,
crsCode10052,semester26401,78538,
crsCode14944,semester41423,23909,
crsCode70524,semester22051,11962,
crsCode11574,semester80565,78159,
crsCode18614,semester79446,84450,
crsCode69396,semester77059,81960,
crsCode71355,semester54040,16045,
crsCode11110,semester44745,30363,
crsCode69856,semester30942,75338,
crsCode45450,semester75678,81120,
crsCode62137,semester26754,85869,
crsCode83382,semester8248,69661,
crsCode47927,semester62114,7599,
crsCode41708,semester82786,62268,
crsCode60375,semester2366,63822,
crsCode60667,semester43083,93303,
crsCode45595,semester45022,14282,
crsCode29222,semester60451,24190,
crsCode96869,semester81802,65941,
crsCode82870,semester37075,43240,
crsCode14417,semester16991,89480,
crsCode73371,semester14078,84424,
crsCode19670,semester58215,75170,
crsCode3791,semester25419,98801,
crsCode48463,semester19525,83835,
crsCode94818,semester77,89601,
crsCode48828,semester20970,43569,
crsCode53520,semester88475,62473,
crsCode6291,semester67355,95504,
crsCode75963,semester95659,43606,
crsCode2097,semester76975,84027,
crsCode47896,semester64019,9256,
crsCode77247,semester94663,76616,
crsCode11349,semester47576,64230,
crsCode59700,semester31992,24677,
crsCode87057,semester33795,77,
crsCode93150,semester67467,39330,
crsCode20267,semester15607,57647,
crsCode14503,semester67362,1529,
crsCode61308,semester1704,68095,
crsCode25144,semester38861,14033,
crsCode62852,semester42223,12160,
crsCode73644,semester81453,26876,
crsCode53069,semester94212,55117,
crsCode35969,semester11538,85597,
crsCode92148,semester25698,13879,
crsCode19104,semester69832,80617,
crsCode5417,semester6045,14455,
crsCode54996,semester15778,79221,
crsCode57108,semester52589,95961,
crsCode26415,semester43536,98245,
crsCode22135,semester5951,39942,
crsCode85597,semester10405,50862,
crsCode38732,semester11068,93303,
crsCode82832,semester56835,97342,
crsCode34911,semester58178,89840,
crsCode99068,semester39831,20510,
crsCode93169,semester84375,70383,
crsCode59217,semester84675,47208,
crsCode76607,semester63290,41178,
crsCode29355,semester18627,88158,
crsCode60793,semester35754,38308,
crsCode79929,semester35249,90094,
crsCode16129,semester71242,22804,
crsCode38245,semester33650,70660,
crsCode63226,semester83944,73555,
crsCode32284,semester33644,96802,
crsCode36995,semester25309,88621,
crsCode67846,semester61458,11482,
crsCode31264,semester94289,72144,
crsCode88272,semester48433,26566,
crsCode59014,semester35325,59789,
crsCode27077,semester23373,19101,
crsCode7439,semester90043,1414,
crsCode81555,semester88920,6937,
crsCode57484,semester41924,1700,
crsCode40812,semester66704,16832,
crsCode58282,semester90837,93668,
crsCode27889,semester22256,76912,
crsCode84704,semester43394,29901,
crsCode17524,semester71846,66098,
crsCode78492,semester1832,95743,
crsCode77220,semester89119,88058,
crsCode95257,semester85045,64961,
crsCode40870,semester26717,87197,
crsCode92647,semester86817,8711,
crsCode98084,semester50823,17670,
crsCode6071,semester46668,47037,
crsCode9223,semester23778,55490,
crsCode22967,semester37923,51991,
crsCode46985,semester10785,20259,
crsCode67093,semester52435,45558,
crsCode1588,semester96307,39867,
crsCode57055,semester43779,91231,
crsCode69428,semester91020,28770,
crsCode53210,semester63237,31489,
crsCode66853,semester92857,73200,
crsCode93316,semester76943,88715,
crsCode58594,semester88773,57755,
crsCode81494,semester32407,11786,
crsCode76085,semester14465,8669,
crsCode59217,semester96576,16535,
crsCode43595,semester37591,49071,
crsCode32900,semester60327,24499,
crsCode10595,semester29400,91065,
crsCode58433,semester78683,59314,
crsCode73935,semester6316,44436,
crsCode36866,semester23463,50939,
crsCode29477,semester99446,66543,
crsCode33396,semester459,22945,
crsCode20053,semester23467,93326,
crsCode57969,semester84526,50497,
crsCode30823,semester36259,9316,
crsCode20701,semester197,66712,
crsCode46409,semester11274,67789,
crsCode63833,semester84132,52879,
crsCode23902,semester82015,82169,
crsCode15687,semester92960,90236,
crsCode1981,semester5152,15256,
crsCode33006,semester66353,5272,
crsCode71172,semester83653,77538,
crsCode51115,semester632,56376,
crsCode17351,semester93092,50404,
crsCode16234,semester10089,22905,
crsCode53124,semester74640,40713,
crsCode4893,semester51143,81256,
crsCode86744,semester66108,45094,
crsCode55417,semester98781,12614,
crsCode48938,semester83013,66656,
crsCode93565,semester32071,29772,
crsCode46467,semester42389,74433,
crsCode80774,semester86409,84649,
crsCode76389,semester4025,3325,
crsCode13657,semester72976,34703,
crsCode92215,semester3290,14282,
crsCode83730,semester25918,38688,
crsCode57070,semester3122,1997,
crsCode32506,semester4145,30753,
crsCode52058,semester6759,76462,
crsCode57484,semester63123,16788,
crsCode59741,semester31346,8254,
crsCode4361,semester32214,69277,
crsCode24731,semester8164,2759,
crsCode22309,semester14485,62268,
crsCode33707,semester54201,73489,
crsCode23371,semester91998,63914,
crsCode11342,semester78582,51313,
crsCode62076,semester88272,30249,
crsCode52311,semester36976,73026,
crsCode22208,semester92862,45835,
crsCode67500,semester44600,26172,
crsCode23579,semester18785,84676,
crsCode8236,semester23236,20720,
crsCode52794,semester6360,41569,
crsCode8444,semester52638,89968,
crsCode11014,semester12125,84724,
crsCode50443,semester14333,21777,
crsCode92861,semester79629,74471,
crsCode26868,semester98767,96199,
crsCode63653,semester4368,51373,
crsCode82597,semester28947,207,
crsCode74549,semester59526,54876,
crsCode79574,semester17098,19213,
crsCode80833,semester56632,80859,
crsCode81902,semester47384,22094,
crsCode45920,semester74283,95001,
crsCode4544,semester20654,72726,
crsCode64201,semester82760,8601,
crsCode49887,semester42788,32535,
crsCode79726,semester20244,76799,
crsCode53447,semester68092,52531,
crsCode38586,semester19832,32304,
crsCode45711,semester46894,67723,
crsCode95240,semester47128,74338,
crsCode56050,semester43829,7150,
crsCode90860,semester86456,32905,
crsCode71842,semester49294,56700,
crsCode17918,semester34020,23961,
crsCode46434,semester18764,72306,
crsCode85010,semester45143,89693,
crsCode33632,semester58638,38949,
crsCode89790,semester10444,17588,
crsCode71697,semester12365,87459,
crsCode97472,semester10362,77797,
crsCode21348,semester83647,13736,
crsCode73680,semester59255,69237,
crsCode68226,semester9350,94268,
crsCode87194,semester70014,98914,
crsCode83851,semester51283,56095,
crsCode1259,semester62991,92361,
crsCode29383,semester76971,33986,
crsCode90556,semester3188,2014,
crsCode2213,semester787,9659,
crsCode32730,semester39084,26199,
crsCode77604,semester40636,86741,
crsCode70345,semester10430,61202,
crsCode92313,semester30575,42964,
crsCode48087,semester6309,33463,
crsCode45425,semester73194,53327,
crsCode11779,semester89299,11933,
crsCode45966,semester26314,57112,
crsCode2397,semester78278,98732,
crsCode65816,semester37689,21474,
crsCode15370,semester23274,41001,
crsCode98564,semester35433,93562,
crsCode77876,semester46130,83481,
crsCode76590,semester28110,79770,
crsCode53852,semester19765,26934,
crsCode69527,semester19000,53182,
crsCode52417,semester65113,97261,
crsCode61822,semester88841,8686,
crsCode82620,semester84106,25081,
crsCode36637,semester57605,55824,
crsCode73597,semester95576,87863,
crsCode92192,semester25042,1750,
crsCode91924,semester13659,92124,
crsCode89698,semester99361,13423,
crsCode25009,semester58336,36312,
crsCode8096,semester22274,22591,
crsCode78739,semester9599,46536,
crsCode66862,semester69935,13065,
crsCode89595,semester79520,72602,
crsCode82318,semester31522,6274,
crsCode52313,semester2158,4600,
crsCode88086,semester44746,68879,
crsCode4235,semester23533,26002,
crsCode71271,semester2819,66036,
crsCode95223,semester93738,33619,
crsCode8507,semester65645,16148,
crsCode13553,semester14307,85860,
crsCode84786,semester23479,58645,
crsCode44471,semester38695,95665,
crsCode51918,semester51150,68905,
crsCode36716,semester13284,21572,
crsCode90064,semester18350,62898,
crsCode79752,semester26465,370,
crsCode47927,semester22351,21282,
crsCode93867,semester93314,89665,
crsCode55233,semester10484,26051,
crsCode5417,semester88848,83894,
crsCode18208,semester72262,68060,
crsCode28671,semester11841,57090,
crsCode78333,semester76592,86336,
crsCode9820,semester38879,45416,
crsCode83836,semester28630,192,
crsCode24409,semester96683,48656,
crsCode79753,semester95686,59897,
crsCode96012,semester79767,14731,
crsCode38472,semester19366,5828,
crsCode90556,semester39603,22976,
crsCode97144,semester18403,89866,
crsCode19767,semester97523,41196,
crsCode4522,semester42368,67400,
crsCode37576,semester33198,6193,
crsCode55702,semester4332,91974,
crsCode45070,semester46152,85597,
crsCode88882,semester7349,3255,
crsCode78449,semester14250,62673,
crsCode96792,semester72151,83560,
crsCode62515,semester72609,17008,
crsCode49318,semester5013,6826,
crsCode94871,semester83788,89352,
crsCode49782,semester85360,43926,
crsCode46409,semester68706,91624,
crsCode63391,semester92128,33787,
crsCode66561,semester66452,509,
crsCode22242,semester14043,35379,
crsCode26711,semester6796,53995,
crsCode45450,semester96637,97342,
crsCode51047,semester67821,81682,
crsCode60997,semester92471,80450,
crsCode38559,semester41654,89858,
crsCode92877,semester1983,26972,
crsCode3794,semester40921,39270,
crsCode62028,semester1242,12517,
crsCode88894,semester92908,56235,
crsCode2079,semester41681,64048,
crsCode51918,semester95525,78728,
crsCode41038,semester46757,13203,
crsCode59964,semester67588,84466,
crsCode22401,semester40954,81302,
crsCode31103,semester9174,45407,
crsCode47499,semester11637,47470,
crsCode65540,semester91126,47189,
crsCode37916,semester7126,80055,
crsCode42505,semester49774,92410,
crsCode3383,semester26567,95993,
crsCode7101,semester15739,58113,
crsCode16042,semester59933,38985,
crsCode9490,semester3414,28902,
crsCode51000,semester15647,53548,
crsCode25229,semester51545,85018,
crsCode90556,semester48219,84543,
crsCode60118,semester79036,21708,
crsCode37653,semester32468,86736,
crsCode51093,semester88625,72172,
crsCode99871,semester52292,45231,
crsCode96874,semester42536,85007,
crsCode62847,semester76292,3325,
crsCode26430,semester53740,23092,
crsCode31395,semester77085,86147,
crsCode53868,semester96481,67111,
crsCode74819,semester64647,74935,
crsCode71307,semester70990,9603,
crsCode67903,semester89660,70731,
crsCode96659,semester48360,95923,
crsCode40686,semester80205,66712,
crsCode25454,semester6621,36687,
crsCode54372,semester37522,85802,
crsCode77012,semester85751,41681,
crsCode89266,semester1643,55571,
crsCode32459,semester60886,53407,
crsCode5214,semester21137,96921,
crsCode28278,semester92574,27047,
crsCode61620,semester48695,33711,
crsCode66561,semester31445,21518,
crsCode46629,semester26992,31180,
crsCode81494,semester71043,94268,
crsCode87591,semester64637,95056,
crsCode70007,semester24647,13737,
crsCode61834,semester37908,80512,
crsCode46034,semester40669,15725,
crsCode3938,semester78162,19059,
crsCode99092,semester40725,91633,
crsCode84143,semester39922,67723,
crsCode26378,semester11476,78309,
crsCode82592,semester59885,52415,
crsCode23590,semester20151,27395,
crsCode87549,semester36172,65392,
crsCode73013,semester68267,28749,
crsCode19932,semester16346,71375,
crsCode76609,semester21877,57981,
crsCode36377,semester19138,3908,
crsCode80129,semester83360,28733,
crsCode65780,semester82171,63010,
crsCode926,semester47432,31033,
crsCode74899,semester22350,29520,
crsCode63436,semester29730,97114,
crsCode7606,semester41054,43519,
crsCode41958,semester4418,22752,
crsCode27815,semester47854,12174,
crsCode68227,semester86453,35576,
crsCode20298,semester70011,80926,
crsCode16138,semester63635,45364,
crsCode45799,semester42542,13273,
crsCode56484,semester53134,37427,
crsCode61212,semester61591,47245,
crsCode42784,semester13368,82704,
crsCode42177,semester54533,49123,
crsCode2713,semester48464,2922,
crsCode93341,semester22863,10143,
crsCode20293,semester16549,24528,
crsCode1809,semester30296,56237,
crsCode24201,semester5650,97103,
crsCode28824,semester62400,17692,
crsCode46610,semester33416,43347,
crsCode11440,semester69191,10852,
crsCode65900,semester40718,2307,
crsCode98787,semester48270,24356,
crsCode64334,semester48706,34264,
crsCode86755,semester95017,93419,
crsCode43276,semester98252,62169,
crsCode76536,semester30504,11935,
crsCode89966,semester56839,73129,
crsCode31296,semester58753,44899,
crsCode60819,semester77139,69397,
crsCode96028,semester15953,11809,
crsCode66862,semester61915,87636,
crsCode87522,semester51232,45568,
crsCode56973,semester86614,33061,
crsCode79112,semester46474,57889,
crsCode23902,semester38973,22094,
crsCode38732,semester22297,3369,
crsCode1613,semester38452,11592,
crsCode90191,semester69894,80697,
crsCode34112,semester66832,86453,
crsCode35662,semester63032,86453,
crsCode77999,semester64933,978,
crsCode92606,semester91541,95049,
crsCode19963,semester41342,47448,
crsCode23257,semester1593,53218,
crsCode3444,semester48247,34217,
crsCode56391,semester34255,56376,
crsCode1137,semester11228,26199,
crsCode67456,semester74160,93353,
crsCode14560,semester1633,48286,
crsCode99779,semester47177,66630,
crsCode32905,semester83117,57897,
crsCode36781,semester3683,12441,
crsCode24692,semester49138,71324,
crsCode80959,semester36842,38210,
crsCode19738,semester64729,77797,
crsCode47705,semester87093,4013,
crsCode38859,semester14710,95092,
crsCode9118,semester64073,77363,
crsCode82494,semester53757,63810,
crsCode60572,semester9360,84328,
crsCode76824,semester37197,65538,
crsCode38504,semester17235,32534,
crsCode97596,semester78830,25017,
crsCode24202,semester18628,34530,
crsCode69485,semester94164,77900,
crsCode9101,semester24554,53316,
crsCode99633,semester43729,70238,
crsCode88886,semester7692,47732,
crsCode77470,semester20731,56358,
crsCode71842,semester64221,23909,
crsCode18096,semester91654,85966,
crsCode26240,semester30040,56204,
crsCode20422,semester5922,45495,
crsCode8100,semester54363,83579,
crsCode65001,semester77506,62797,
crsCode49478,semester74686,4662,
crsCode38078,semester65399,71930,
crsCode53594,semester44732,79694,
crsCode92346,semester89143,48930,
crsCode59732,semester13400,28648,
crsCode57558,semester2144,28811,
crsCode25946,semester21802,61130,
crsCode82502,semester5103,14628,
crsCode38965,semester31737,1997,
crsCode38450,semester87072,60201,
crsCode25467,semester38897,49610,
crsCode30806,semester64359,59063,
crsCode48850,semester97498,27563,
crsCode32573,semester99387,8688,
crsCode15700,semester99713,44991,
crsCode74825,semester4784,92373,
crsCode48088,semester26584,17342,
crsCode67740,semester46730,7035,
crsCode35227,semester88064,21518,
crsCode15634,semester42487,82307,
crsCode59648,semester93660,45416,
crsCode40436,semester8185,63123,
crsCode24544,semester14563,16485,
crsCode89416,semester30570,36153,
crsCode22843,semester37951,12039,
crsCode83315,semester91895,89866,
crsCode78289,semester94112,21097,
crsCode33490,semester85133,98095,
crsCode1287,semester80283,42594,
crsCode39354,semester17941,77638,
crsCode60859,semester74610,24218,
crsCode29222,semester85817,9741,
crsCode75124,semester3135,33903,
crsCode88799,semester88979,17543,
crsCode78020,semester11521,68893,
crsCode93799,semester51354,35112,
crsCode12811,semester68005,37460,
crsCode18028,semester99601,67195,
crsCode22001,semester53735,1325,
crsCode46264,semester3116,67696,
crsCode11610,semester52968,28447,
crsCode14070,semester25398,44869,
crsCode73660,semester6006,16617,
crsCode79043,semester49755,93722,
crsCode315,semester73243,49804,
crsCode70257,semester65289,57330,
crsCode16752,semester95326,71701,
crsCode87287,semester31389,77001,
crsCode38051,semester77213,63898,
crsCode4599,semester23666,64532,
crsCode34882,semester17170,41078,
crsCode46097,semester79764,56962,
crsCode45344,semester61232,38582,
crsCode25849,semester37172,5939,
crsCode13677,semester1970,59728,
crsCode9738,semester56902,83017,
crsCode41931,semester6189,22375,
crsCode42422,semester97906,96320,
crsCode92550,semester68730,34733,
crsCode82774,semester26386,44903,
crsCode90913,semester64818,96109,
crsCode14199,semester32089,52900,
crsCode26430,semester70924,36408,
crsCode66034,semester79447,72142,
crsCode99819,semester27418,45590,
crsCode19593,semester23710,23916,
crsCode18082,semester83897,21466,
crsCode75963,semester72191,56721,
crsCode84896,semester63441,51713,
crsCode83150,semester72295,48496,
crsCode99068,semester78752,44452,
crsCode38336,semester56098,2579,
crsCode64492,semester52153,31372,
crsCode80372,semester61328,32678,
crsCode58931,semester60297,66931,
crsCode88544,semester11444,63143,
crsCode46777,semester96231,6625,
crsCode65184,semester23715,12871,
crsCode91160,semester64410,68752,
crsCode12429,semester92465,62822,
crsCode40001,semester24415,37402,
crsCode81909,semester17625,14392,
crsCode37348,semester6971,35049,
crsCode25661,semester11390,80196,
crsCode65822,semester63617,53107,
crsCode75007,semester84472,98520,
crsCode38485,semester13545,17594,
crsCode85555,semester53594,8067,
crsCode66407,semester26888,12995,
crsCode37097,semester29204,81622,
crsCode28525,semester13904,88757,
